GBIB	Pantherophis guttatus
GBIC	Python regius
GBID	Blattella germanica
GBIE	Anthoxanthum odoratum
GBIF	Larimichthys crocea
GBIG	Agrocybe salicacicola
GBIH	Ixodes ricinus
GBII	Bemisia tabaci
GBIJ	Bemisia tabaci
GBIK	Acanthis flammea
GFTE	Devaleraea mollis
GFTF	Devaleraea ramentacea
GFTG	Palmaria hecatensis
GFTH	Palmaria palmata
GFTI	Rhodonematella subimmersa
GFTJ	Rhodophysema elegans
GFTK	Rhodothamniella floridula
GFTL	Carya illinoinensis
GFTM	Camontagnea oxyclada
GFTN	Acrochaetiales sp. 1Aus
GFTO	Halisarca caerulea
GFTP	Halisarca caerulea
GFTQ	Halisarca caerulea
GFTR	Panstrongylus lignarius
GFTS	Prasiola crispa
GFTT	Haliotis laevigata
GFTU	Euscelidius variegatus
GFTV	Malpolon insignitus
GFTW	Parthenium argentatum
GFTX	Ulva lactuca
GFTY	Camellia sinensis
GFTZ	Anneslea fragrans
GFUA	Epischura baikalensis
GFUB	Podisus maculiventris
GFUC	Homarus americanus
GFUD	Neocalanus flemingeri
GFUE	Brainea insignis
GFUF	Diospyros kaki
GFUG	ant metagenome
GFUH	Amphizoa lecontei
GFUI	Liopterus haemorrhoidalis
GFUJ	Batrachomatus nannup
GFUK	Hygrobia hermanni
GFUL	Arabidopsis halleri subsp. halleri
GFUM	Suaeda salsa
GFUN	Hygrobia nigra
GFUO	Aspidytes niobe
GFUP	Scenedesmus acutus
GFUQ	Phaeocystis antarctica
GFUR	Ulva lactuca
GFUS	Brassica rapa subsp. chinensis
GFUT	Calicophoron daubneyi
GFUU	Ulmus minor
GFUV	Anticarsia gemmatalis
GFUW	Oncorhynchus gorbuscha
GFUX	Solenopsis invicta
GFUY	Phoneutria nigriventer
GFUZ	Amphizoa insolens
GFVA	Mugilogobius chulae
GFVB	Thymallus thymallus
GFVC	Jatropha curcas
GFVD	Rhodiola rosea
GFVE	Rhodiola rosea
GFVF	Rhodiola rosea
GFVG	Argyrosomus regius
GFVH	Heliopora coerulea
GFVI	Aeschynomene evenia var. serrulata
GFVJ	Megathyrsus maximus
GFVK	Paulownia tomentosa
GFVL	Parhyale hawaiensis
GFVM	Eragrostis curvula
GFVN	Bicyclus anynana
GFVO	Termitomyces sp. MTP_Mn156
GFVP	Termitomyces sp. MTP_Mn156
GFVQ	Termitomyces sp. MTP_Mn156
GFVR	Termitomyces sp. MTP_Od127
GFVS	Termitomyces sp. MTP_Od127
GFVT	Termitomyces sp. MTP_Od127
GFVU	Termitomyces sp. MTP_Od128
GFVV	Termitomyces sp. MTP_Od128
GFVW	Termitomyces sp. MTP_Od128
GFVX	Nodipecten subnodosus
GFVY	Clitarchus hookeri
GFVZ	Ixodes ricinus
GFWA	Chlamydomonas acidophila
GFWB	Ambrosia artemisiifolia
GFWC	Viola albida var. takahashii
GFWD	Viola acuminata
GFWE	Papiliotrema laurentii RY1
GFWF	Viola verecunda
GFWG	Viola mandshurica
GFWH	Gloiopeltis furcata
GFWI	Helicoverpa armigera
GFWJ	Crepidula atrasolea
GFWK	Epipogium aphyllum
GFWL	Epipogium roseum
GFWM	Monotropa hypopitys
GFWN	Spirogyra pratensis
GFWO	Labidocera madurae
GFWP	Sogatella furcifera
GFWQ	Plodia interpunctella
GFWR	Cladolabes schmeltzii
GFWS	Ambrosia artemisiifolia
GFWT	Quercus ilex
GFWU	Cyprinus carpio
GFWV	Ornithodoros erraticus
GFWW	Bothrops moojeni
GFWX	Ischnura elegans
GFWY	Acartia tonsa
GFWZ	Centruroides hentzi
GFXA	Bathyberthella antarctica
GFXB	Metorchis orientalis
GFXC	Anoplophora chinensis
GFXD	Ipomoea trifida
GFXE	Panopea globosa
GFXF	Carcinus maenas
GFXG	Eutiarosporella tritici-australis
GFXH	Eutiarosporella darliae
GFXI	Eutiarosporella pseudodarliae
GFXJ	Gecarcoidea natalis
GFXK	Cynoglossus semilaevis
GFXL	Lithophaga lithophaga
GFXM	Bemisia tabaci
GFXN	Ipomoea trifida
GFXO	Ipomoea trifida
GFXP	Ruditapes decussatus
GFXQ	Apostichopus japonicus
GFXR	Viola orientalis
GFXS	Lachnolaimus maximus
GFXT	Asclepias syriaca
GFXU	Boreogadus saida
GFXV	Melanaphis sacchari
GFXW	Ettlia oleoabundans
GFXX	Mesostigma viride
GFXY	Klebsormidium flaccidum
GFXZ	Coleochaete scutata
GFYA	Zygnema circumcarinatum
GFYB	Alloteropsis semialata
GFYC	Oryza sativa
GFYD	Alloteropsis semialata
GFYE	Alloteropsis semialata
GFYF	Alloteropsis semialata
GFYG	Alloteropsis semialata
GFYH	Alloteropsis semialata
GFYI	Alloteropsis semialata
GFYJ	Alloteropsis semialata
GFYK	Alloteropsis semialata
GFYL	Alloteropsis semialata
GFYM	Eudiplozoon nipponicum
GFYN	Alloteropsis cimicina
GFYO	Alloteropsis angusta
GFYP	Panicum pygmaeum
GFYQ	Borassus flabellifer
GFYR	Corbicula fluminea
GFYS	Rhopilema esculentum
GFYT	Oenanthe oenanthe
GFYU	Ancoracysta twista
GFYV	Carcinus maenas
GFYW	Carcinus maenas
GFYX	insect metagenome
GFYY	Prionace glauca
GFYZ	Allium sativum
GFZA	ant metagenome
GFZB	Hevea brasiliensis subsp. brasiliensis
GFZC	Portunus sanguinolentus
GFZD	Rhipicephalus bursa
GFZE	Catharanthus roseus
GFZF	Chlorokybus atmophyticus
GFZG	Chara globularis
GFZI	Microplitis tuberculifer
GFZJ	Rhipicephalus bursa
GFZK	Rhipicephalus bursa
GFZL	Pinus tecunumanii
GFZM	Camellia chekiangoleosa
GFZN	Mytilus galloprovincialis
GFZP	Ambystoma mexicanum
GFZQ	Machimus arthriticus
GFZR	Eutolmus rufibarbis
GFZU	Laurencia pacifica
GFZV	Auricularia auricula-judae
GFZW	Taraxacum kok-saghyz
GFZX	Tinca tinca
GFZY	seawater metagenome
GFZZ	Heterodera glycines
GGAA	Nicrophorus orbicollis
GGAB	Vaccinium virgatum
GGAC	Foeniculum vulgare
GGAD	Mus spretus
GGAE	Vaccinium virgatum
GGAF	Pecten maximus
GGAG	Amrasca biguttula biguttula
GGAH	Trypoxylus dichotomus
GGAI	Persea americana
GGAJ	Colobanthus quitensis
GGAK	Monilinia fructicola
GGAL	Monilinia laxa
GGAM	Monilinia fructigena
GGAN	Dasyhelea sp. Cera B11
GGAO	Coregonus lavaretus
GGAP	Salvelinus alpinus
GGAQ	Salmo salar
GGAR	Salmo trutta
GGAS	Narenga porphyrocoma
GGAT	Limecola balthica balthica
GGAU	Pinus patula
GGAV	Scatopsidae sp. GD3
GGAW	Atrichopogon sp. Cera GD1
GGAX	Podonomus sp. Cul2
GGAY	Procladius villosimanus
GGAZ	Telmatopelopia nemorum
GGBA	Paraheptagyia tonnoiri
GGBB	Telmatogeton pectinata
GGBC	Polypedilum nubifer
GGBD	Cardiocladius sp. GF1
GGBE	Kiefferophyes invenustulus
GGBF	Austrothaumalea cf. denticulata Cul1
GGBG	cf. Paracnephia sp. Prosim 2
GGBH	Dixa sp. Dix1
GGBI	cf. Dixella/Nothodixa sp. Dix2
GGBJ	Corethrella calathicola
GGBK	Chaoborus flavidulus
GGBL	Toxorhynchites sp. Toxo
GGBM	Tripteroides aranoides
GGBN	Oncorhynchus mykiss
GGBO	Adelphocoris fasciaticollis
GGBP	Simulium sp. Sim Corn
GGBQ	Adelphocoris lineolatus
GGBR	freshwater metagenome
GGBS	Bactrocera dorsalis
GGBT	Delphinapterus leucas
GGBU	Adelphocoris suturalis
GGBV	Isodiametra pulchra
GGBW	Ginkgo biloba
GGBY	Caulanthus amplexicaulis
GGBZ	Caulanthus amplexicaulis
GGCA	Melibe leonina
GGCC	Porichthys notatus
GGCD	Globobulimina sp.
GGCE	Globobulimina sp.
GGCF	Pollicipes pollicipes
GGCG	Littorina littorea
GGCH	Pollicipes pollicipes
GGCI	Scomber colias
GGCK	Microplitis mediator
GGCL	Anguilla anguilla
GGCM	Hordeum vulgare subsp. vulgare
GGCN	Hordeum vulgare subsp. vulgare
GGCO	Hordeum vulgare
GGCP	Hordeum vulgare subsp. vulgare
GGCQ	Hordeum vulgare subsp. vulgare
GGCR	Hordeum vulgare subsp. vulgare
GGCS	Hordeum vulgare subsp. vulgare
GGCT	Hordeum vulgare subsp. vulgare
GGCU	Hordeum vulgare subsp. vulgare
GGCV	Hordeum vulgare subsp. vulgare
GGCW	Hordeum vulgare subsp. vulgare
GGCX	Hordeum vulgare subsp. vulgare
GGCY	Hordeum vulgare subsp. vulgare
GGCZ	Hordeum vulgare subsp. vulgare
GGDA	Hordeum vulgare subsp. vulgare
GGDB	Hordeum vulgare subsp. vulgare
GGDC	Hordeum vulgare subsp. vulgare
GGDD	Hordeum vulgare subsp. vulgare
GGDE	Hordeum vulgare subsp. vulgare
GGDF	Hordeum vulgare subsp. vulgare
GGDG	Hordeum vulgare subsp. vulgare
GGDH	Hordeum vulgare subsp. vulgare
GGDI	Hordeum vulgare subsp. vulgare
GGDJ	Hordeum vulgare subsp. vulgare
GGDK	Hordeum vulgare subsp. vulgare
GGDL	Hordeum vulgare subsp. vulgare
GGDM	Hordeum vulgare subsp. vulgare
GGDN	Hordeum vulgare subsp. spontaneum
GGDO	Hordeum vulgare subsp. spontaneum
GGDP	Hordeum vulgare subsp. spontaneum
GGDQ	Hordeum vulgare subsp. spontaneum
GGDR	Hordeum vulgare subsp. spontaneum
GGDS	Hordeum vulgare subsp. spontaneum
GGDT	Hordeum vulgare subsp. spontaneum
GGDU	Oncorhynchus tshawytscha
GGDV	Croton tiglium
GGDW	Scolopendra subspinipes
GGDX	Avena sativa
GGDY	Avena sativa
GGDZ	Sorghum halepense
GGEA	Agave amica
GGEB	Camellia sinensis
GGEC	Rhizophora mucronata
GGED	Lupinus angustifolius
GGEE	Falco sparverius
GGEF	seawater metagenome
GGEG	Papaipema speciosissima
GGEH	Papaipema sp. 4 SJO-2017
GGEI	Ciona savignyi
GGEJ	Copidosoma sosares
GGEK	Geosiphon pyriformis
GGEL	Crassostrea gigas
GGEM	Clausena excavata
GGEN	Thinopyrum intermedium
GGEO	Ctenopseustis obliquana
GGEP	Sarcophaga peregrina
GGEQ	Clonostachys rosea
GGER	Porites lutea
GGES	Porites lutea
GGET	Ctenopseustis herana
GGEU	Planotortrix excessana
GGEV	Planotortrix octo
GGEX	Pinus pinaster
GGEY	Patiria miniata
GGEZ	Heterobasidion occidentale
GGFA	Heterobasidion occidentale
GGFB	Laupala cerasina
GGFC	Solanum sisymbriifolium
GGFD	Charybdis feriata
GGFE	Potamopyrgus antipodarum
GGFF	Anopheles nuneztovari
GGFG	Myrmecia gulosa
GGFH	Ostrinia furnacalis
GGFI	Anguillicola crassus
GGFJ	Anopheles marajoara
GGFK	Anopheles triannulatus
GGFL	Anopheles darlingi
GGFM	Anopheles braziliensis
GGFN	Posidonia oceanica
GGFO	Lumnitzera littorea
GGFQ	Lumnitzera racemosa
GGFR	Gymnodraco acuticeps
GGFY	Ceanothus thyrsiflorus
GGFZ	Datisca glomerata
GGGA	Chlorella sp. BR2
GGGB	Edwardsiella carnea
GGGC	Metridium senile
GGGD	Edwardsiella carnea
GGGE	Scolanthus callimorphus
GGGH	Artocarpus altilis
GGGI	Leptopilina boulardi
GGGJ	Schistosoma haematobium
GGGK	Morchella importuna
GGGL	Heterodontus zebra
GGGM	Salix purpurea
GGGN	Citrus maxima
GGGO	Mimachlamys varia
GGGP	Bombus pyrosoma
GGGQ	Tagetes erecta
GGGR	Anguilla anguilla
GGGS	Spirobranchus lamarcki
GGGT	Amaranthus tuberculatus
GGGU	Zea mays
GGGV	Stentor polymorphus
GGGW	Amenia sp. RSM006
GGGX	Zea mays
GGGY	Bixinia sp. RSM007
GGGZ	Eigenmannia virescens
GGHA	Ictalurus punctatus
GGHB	Cylindromyia sp. CylindSp011
GGHC	Gymnosoma nitens
GGHD	Eurychaeta muscaria
GGHE	Mesembrinella bellardiana
GGHF	Muscina stabulans
GGHG	Mydaea urbana
GGHH	Ulurumyia macalpinei
GGHI	Apteronotus albifrons
GGHJ	Apteronotus leptorhynchus
GGHK	Parapteronotus hasemani
GGHL	Colossoma macropomum
GGHM	Jasus edwardsii
GGHN	Hebecnema umbratica
GGHO	Mintho rufiventris
GGHP	Mystacinobia zelandica
GGHQ	Phaonia angelicae
GGHR	Polietes lardarius
GGHS	Pseudogonia rufifrons
GGHT	Sarcophaga sp. SarcoSp002
GGHU	Stevenia sp. StevSp012
GGHV	Verticia nigra
GGHW	Penium margaritaceum
GGIA	Adamussium colbecki
GGIC	Saccostrea glomerata
GGID	Racocetra castanea
GGIE	Scutellospora calospora
GGIF	Jatropha curcas
GGII	Funneliformis mosseae
GGIJ	Claroideoglomus claroideum
GGIK	Ambispora leptoticha
GGIL	Paraglomus brasilianum
GGIM	Diversispora versiformis
GGIN	Rhizophagus irregularis
GGIO	Acaulospora morrowiae
GGIP	Crotalus scutulatus
GGIQ	Hirudo verbana
GGIS	Sterculia lanceolata
GGIT	Phenacoccus solenopsis
GGIU	Glycine tomentella
GGIV	Glycine syndetika
GGIW	Glycine dolichocarpa
GGIX	Ixodes scapularis
GGIY	Saccharomyces cerevisiae
GGIZ	Crassostrea angulata
GGJA	Larix laricina
GGJB	Saccharomyces cerevisiae
GGJC	Saccharomyces cerevisiae
GGJD	Nothofagus pumilio
GGJE	Nothofagus pumilio
GGJF	Cobitis taenia
GGJG	Abies balsamea
GGJH	Pinus banksiana
GGJI	Picea glauca
GGJJ	Picea mariana
GGJK	Pinus strobus
GGJL	Thuja occidentalis
GGJM	Lepas anatifera
GGJN	Pollicipes pollicipes
GGJO	Passiflora oerstedii
GGJP	Saccharomyces cerevisiae
GGJQ	Citrus x microcarpa
GGJR	Alveopora japonica
GGJS	Plectus murrayi
GGJT	Scottnema lindsayae
GGJV	Nothofagus pumilio
GGJW	Nothofagus pumilio
GGJX	Arabidopsis thaliana
GGJY	Pieris rapae
GGJZ	Colias eurytheme
GGKA	Medicago sativa
GGKB	Papilio polytes
GGKC	Heliconius cydno
GGKD	Geotrichum candidum
GGKE	Aspidiotus destructor
GGKF	Hydra vulgaris
GGKG	Taxus baccata
GGKH	Hydra vulgaris
GGKI	Ruditapes philippinarum
GGKJ	gut metagenome
GGKK	Sitophilus oryzae
GGKL	Tachypleus tridentatus
GGKM	Trichogramma chilonis
GGKN	Crassostrea hongkongensis
GGKO	Penaeus vannamei
GGKP	Eremochloa ophiuroides
GGKQ	Dendroctonus ponderosae
GGKR	Charybdis japonica
GGKS	Cucurbita pepo subsp. pepo
GGKT	aquatic metagenome
GGKU	aquatic metagenome
GGKV	aquatic metagenome
GGKW	aquatic metagenome
GGKX	aquatic metagenome
GGKY	Isoetes echinospora
GGKZ	Chrysoperla zastrowi sillemi
GGLA	Perna canaliculus
GGLB	Odorrana tormota
GGLC	Agaricia lamarcki
GGLD	Taeniopygia guttata
GGLE	Ornithodoros turicata
GGLF	Nepenthes x hookeriana
GGLG	Nepenthes rafflesiana
GGLH	Penaeus monodon
GGLI	Hemileia vastatrix HvCat
GGLJ	Nepenthes ampullaria
GGLK	Macronectes giganteus
GGLL	Thalassiosira rotula
GGLM	Haematobia irritans
GGLN	Phyllanthus emblica
GGLO	Hormiphora californensis
GGLP	Harmothoe imbricata
GGLQ	Thalassiosira rotula
GGLR	Eleusine multiflora
GGLS	Chloris flagellifera
GGLT	Anemonia viridis
GGLU	Digitaria milanjiana
GGLV	Panchlora nivea
GGLW	Arctia plantaginis
GGLX	Pleurotus ostreatus
GGLY	Eleusine coracana
GGLZ	Eleusine coracana
GGMA	Eleusine coracana subsp. coracana
GGMB	Eleusine coracana subsp. africana
GGMC	Eleusine intermedia
GGMD	Eleusine tristachya
GGME	Eleusine floccifolia
GGMF	Phaius tancarvilleae
GGMG	Euphorbia lathyris
GGMH	Euphorbia lathyris
GGMI	Xenoturbella bocki
GGMJ	Crotalus cerastes
GGMK	Psilocybe cubensis
GGMM	Cedrela balansae
GGMN	Idotea baltica
GGMO	Actinidia chinensis
GGMP	Laguncularia racemosa
GGMQ	Citrus maxima
GGMR	Schizaphis graminum
GGMS	Sipha flava
GGMT	bird metagenome
GGMU	Serangium japonicum
GGMV	Amblema plicata
GGMW	Adoxophyes orana
GGMX	Chelonia mydas
GGMY	Carposina sasakii
GGMZ	Phylliroe bucephala
GGNA	Vampyroteuthis infernalis
GGNB	Octopoteuthis deletron
GGNC	Chiroteuthis calyx
GGND	Pterygioteuthis hoylei
GGNE	Scolopendra viridis
GGNF	Perca fluviatilis
GGNG	Dosidicus gigas
GGNH	Nilaparvata lugens
GGNI	Lepidium meyenii
GGNJ	Hamamelis mollis
GGNK	Astragalus canadensis
GGNL	Galega orientalis
GGNM	Ononis spinosa
GGNN	Glycyrrhiza uralensis
GGNO	Onobrychis viciifolia
GGNP	Oxytropis lambertii
GGNQ	Sphenodon punctatus
GGNR	Octopus vulgaris
GGNS	Rana temporaria
GGNT	Spirostomum semivirescens
GGNU	Spirostomum sp. Valltjaern
GGNV	Leptinotarsa decemlineata
GGNW	Camellia sinensis
GGNX	Semisulcospira coreana
GGNY	Stichodactyla helianthus
GGNZ	Rhipicephalus microplus
GGOA	Caulerpa cylindracea
GGOB	Chrysomela lapponica
GGOC	Rhipicephalus microplus
GGOD	Rhipicephalus microplus
GGOE	Euglena longa
GGOF	Tengella perfuga
GGOG	Rhipicephalus microplus
GGOH	Paratapes undulatus
GGOI	Mylnosiga fluctuans
GGOJ	Salpingoeca helianthica
GGOK	Salpingoeca dolichothecata
GGOL	Savillea parva
GGOM	Stephanoeca diplocostata
GGON	Microstomoeca roanoka
GGOO	Hartaetosiga balthica
GGOP	Choanoeca perplexa
GGOQ	Didymoeca costata
GGOR	Helgoeca nana
GGOS	Stephanoeca diplocostata
GGOT	Salpingoeca macrocollata
GGOU	Hartaetosiga gracilis
GGOV	Codosiga hollandica
GGOW	Salpingoeca infusionum
GGOX	Salpingoeca kvevrii
GGOY	Salpingoeca urceolata
GGOZ	Salpingoeca punica
GGPA	Acanthoeca spectabilis
GGPB	Diaphanoeca grandis
GGPC	Iris domestica
GGPD	Eleusine coracana subsp. africana
GGPE	Eleusine coracana subsp. africana
GGPH	Diceroprocta semicincta
GGPJ	Nezara viridula
GGPK	Homarus americanus
GGPL	Heliothis subflexa
GGPP	Psidium guajava
GGPQ	Panax notoginseng
GGPR	Mirounga leonina
GGPS	Anthurium andraeanum
GGPT	Bubalus bubalis
GGPU	Bubalus bubalis
GGPV	Bubalus bubalis
GGPW	Bubalus bubalis
GGPX	Bubalus bubalis
GGPY	Bubalus bubalis
GGPZ	Bubalus bubalis
GGQA	Bubalus bubalis
GGQB	Bubalus bubalis
GGQC	Bubalus bubalis
GGQD	Bubalus bubalis bubalis
GGQE	Crassostrea virginica
GGQF	Bubalus bubalis
GGQG	Cichorium intybus
GGQH	Quercus pubescens
GGQI	Quercus ilex
GGQJ	Quercus robur
GGQL	Acipenser sturio
GGQM	Cichorium endivia
GGQN	Temora longicornis
GGQO	Eriocheir sinensis
GGQP	Diaphanosoma celebensis
GGQQ	Oratosquilla oratoria
GGQR	Varroa destructor
GGQS	Dermacentor variabilis
GGQT	Eogammarus possjeticus
GGQU	Sepia esculenta
GGQV	Penaeus vannamei
GGQW	Tracheliastes polycolpus
GGQX	Caraiba andreae
GGQY	Cubophis cantherigerus
GGQZ	Tretanorhinus variabilis
GGRA	Berberis thunbergii
GGRB	Lumbricus castaneus
GGRC	Bubalus bubalis
GGRD	Pardosa pseudoannulata
GGRE	Agave sisalana
GGRF	Neonothopanus gardneri
GGRG	Rhyacophila nubila
GGRH	Lampronia capitella
GGRI	Panellus stipticus
GGRJ	Panellus stipticus
GGRK	Lentinula edodes
GGRL	Trichogramma chilonis
GGRM	Panax ginseng
GGRN	Dolomedes triton
GGRO	Daphnia magna
GGRP	Pocillopora acuta
GGRQ	Pocillopora acuta
GGRR	Perna viridis
GGRS	Pocillopora acuta
GGRT	Carya illinoinensis
GGRU	Crangon crangon
GGRV	Lavandula angustifolia
GGRW	Lavandula angustifolia
GGRZ	Spodoptera exigua
GGSA	Corylus avellana
GGSB	Glehnia littoralis
GGSC	Sardina pilchardus
GGSD	Gryllus veletis
GGSE	honeybee metagenome
GGSF	Tectona grandis
GGSI	Aquilaria malaccensis
GGTK	Oxytenanthera abyssinica
GGTL	Mantella betsileo
GGTM	Camellia sinensis
GGTN	Penaeus merguiensis
GGTO	Penaeus vannamei
GGTP	Metapenaeus endeavouri
GGTQ	Metapenaeus ensis
GGTR	Penaeus esculentus
GGTS	Penaeus monodon
GGTT	Penaeus latisulcatus
GGTU	Penaeus longistylus
GGTV	Penaeus semisulcatus
GGTW	Zoanthus sp. QL-2018
GGTX	Caerostris darwini
GGTY	Myosoton aquaticum
GGTZ	Dermacentor variabilis
GGUA	Boiga cynodon
GGUB	Boiga dendrophila
GGUC	Boiga dendrophila
GGUD	Boiga irregularis
GGUE	Boiga irregularis
GGUF	Boiga nigriceps
GGUG	Boiga trigonata
GGUH	Misgurnus anguillicaudatus
GGUI	Palythoa sp. QL-2018
GGUJ	Citrus maxima
GGUK	Penaeus vannamei
GGUL	Nymphaea alba
GGUM	Citrus maxima
GGUN	Goniomonas avonlea
GGUO	Caerostris darwini
GGUP	Kappaphycus alvarezii
GGUQ	Anaxyrus baxteri
GGUR	Anaxyrus baxteri
GGUS	Anaxyrus baxteri
GGUT	Penaeus vannamei
GGUU	Bletilla striata
GGUV	Crassostrea nippona
GGUW	Mytilus galloprovincialis
GGUX	Symphyotrichum ascendens
GGUY	Bos taurus
GGUZ	Bos taurus
GGVA	Bos taurus
GGVB	Bos taurus
GGVC	Bos taurus
GGVD	Bos taurus
GGVE	Bos taurus
GGVF	Bos taurus
GGVG	Bos taurus
GGVH	Bos taurus
GGVI	Bos taurus
GGVJ	Fragilaria radians
GGVK	Metorchis orientalis
GGVL	Bos indicus
GGVM	Loxechinus albus
GGVN	Micropterus salmoides
GGVO	Rotylenchulus reniformis
GGVP	Rotylenchulus reniformis
GGVQ	Rotylenchulus reniformis
GGVR	Rotylenchulus reniformis
GGVS	Haliotis fulgens
GGVT	Plantago major
GGVU	Amphiura filiformis
GGVV	Rotylenchulus reniformis
GGVW	Rapana venosa
GGVZ	Acetes chinensis
GGWA	Citrus maxima
GGWB	Amoebophrya sp. ex Karlodinium veneficum
GGWD	Haemoproteus columbae
GGWE	Tripedalia cystophora
GGWF	Rhodococcus rhodochrous
GGWG	Amoebophrya sp. ex Karlodinium veneficum
GGWH	Phacoides pectinatus
GGWI	Daphnia magna
GGWJ	Acipenser oxyrinchus
GGWK	Acipenser gueldenstaedtii
GGWM	Rhizopus stolonifer
GGWN	Anaeromyces contortus
GGWO	Anaeromyces contortus
GGWP	Anaeromyces contortus
GGWQ	Anaeromyces contortus
GGWR	Anaeromyces contortus
GGWS	Caecomyces sp. Brit4
GGWT	Feramyces austinii
GGWU	Feramyces austinii
GGWV	Orpinomyces sp. D3A
GGWW	Orpinomyces sp. D3B
GGWX	Orpinomyces sp. D4C
GGWY	Piromyces sp. S4B
GGWZ	Piromyces sp. FX4B
GGXA	Piromyces sp. YC3
GGXB	Piromyces sp. A1
GGXC	Neocallimastix sp. G3
GGXD	Fusarium acuminatum
GGXE	Caecomyces sp. Iso3
GGXF	Piromyces sp. FS3c
GGXG	Piromyces sp. A2
GGXH	Piromyces sp. B4
GGXI	Piromyces sp. B5
GGXJ	Neocallimastix frontalis
GGXK	Pygoscelis papua
GGXL	Pygoscelis antarcticus
GGXM	Garcinia mangostana
GGXN	Neocaridina denticulata
GGXO	Ceanothus thyrsiflorus
GGXP	Protopterus annectens
GGXQ	Octopus maya
GGXR	Datisca glomerata
GGXS	Plectranthus amboinicus
GGXT	Smilax myosotiflora
GGXU	Strobilanthes crispa
GGXV	Pteris vittata
GGXW	Daphnia galeata
GGXX	Chara braunii
GGXY	Rhipicephalus microplus
GGXZ	Platanus x hispanica
GGYA	Salisapilia sapeloensis
GGYB	Trematomus bernacchii
GGYC	Trematomus bernacchii
GGYD	Vanda hybrid cultivar
GGYE	Gynura procumbens
GGYF	Acipenser sinensis
GGYG	Sinella curviseta
GGYH	Eucheuma denticulatum
GGYJ	Vanda hybrid cultivar
GGYK	Vanda hybrid cultivar
GGYL	Vanda hybrid cultivar
GGYM	x Vandachostylis hybrid cultivar
GGYN	Skeletonema marinoi
GGYO	Hypothenemus hampei
GGYP	Aceria tosichella
GGYQ	Pocillopora acuta
GGYR	Pocillopora acuta
GGYS	Pocillopora acuta
GGYT	Trematomus bernacchii
GGYU	Trematomus bernacchii
GGYV	Trematomus bernacchii
GGYW	Trematomus bernacchii
GGYX	Trematomus bernacchii
GGYY	Trematomus bernacchii
GGYZ	Trematomus bernacchii
GGZA	Trematomus bernacchii
GGZB	Trematomus bernacchii
GGZC	Trematomus bernacchii
GGZD	Trematomus bernacchii
GGZE	Trematomus bernacchii
GGZF	Trematomus bernacchii
GGZG	Trematomus bernacchii
GGZH	Trematomus bernacchii
GGZI	Trematomus bernacchii
GGZJ	Trematomus bernacchii
GGZK	Trematomus bernacchii
GGZL	Saccostrea glomerata
GGZM	Saccostrea sp. non-mordax lineage J
GGZN	Cairina moschata
GGZO	Pelargonium radula
GGZP	Lupinus angustifolius
GGZQ	Plectranthus aromaticus
GGZR	Cycas sphaerica
GGZS	Cycas sphaerica
GGZT	Acipenser oxyrinchus
GGZU	Salmon gill poxvirus
GGZV	Zingiber officinale
GGZW	Zingiber officinale
GGZX	Acipenser oxyrinchus
GGZY	Justicia gendarussa
GGZZ	Rhopilema esculentum
GHAA	Justicia gendarussa
GHAB	Dicyema japonicum
GHAC	Piper methysticum
GHAD	Bradybaena similaris
GHAE	Mytilus edulis
GHAF	Morbakka virulenta
GHAG	Aurelia aurita
GHAH	Anguilla anguilla
GHAI	Aurelia aurita
GHAJ	Apocyclops royi
GHAK	Aurelia aurita
GHAL	Physella acuta
GHAM	Chaetoceros affinis
GHAN	Chaetoceros affinis
GHAO	Metabetaeus minutus
GHAP	Metabetaeus lohena
GHAQ	Tripedalia cystophora
GHAR	Nemopilema nomurai
GHAS	Aurelia aurita complex sp. Pacific
GHAT	Crassostrea gigas
GHAU	Pecten maximus
GHAV	Ruditapes philippinarum
GHAW	Clavularia sp.
GHAX	Chironex yamaguchii
GHAY	Etmopterus spinax
GHAZ	Velella velella
GHBA	Porpita porpita
GHBB	Physalia physalis
GHBC	Xenia sp. KK-2018
GHBD	Briareum asbestinum
GHBE	Caridina rubella
GHBF	Haliotis tuberculata
GHBG	Copula sivickisi
GHBH	Pelobates cultripes
GHBI	Halocaridinides trigonophthalma
GHBJ	Antecaridina lauensis
GHBK	Halocaridina rubra
GHBL	Semibalanus balanoides
GHBM	Medicago truncatula
GHBN	Helianthus tuberosus
GHBO	Scaphiopus couchii
GHBP	Henneguya salminicola
GHBQ	Sillago sihama
GHBR	Myxobolus squamalis
GHBS	Plasmodium falciparum
GHBT	Octopus maya
GHBU	Micromonas polaris
GHBV	Martes zibellina
GHBW	Odontella aurita
GHBX	Nitzschia palea
GHBY	Hemiscolopendra marginata
GHBZ	Scolopocryptops sexspinosus
GHCA	Beckmannia syzigachne
GHCB	Vriesea carinata
GHCC	Dalbulus maidis
GHCD	Anemonia viridis
GHCE	Pyricularia oryzae
GHCF	Pyricularia oryzae
GHCG	Rhinella arenarum
GHCH	Apostichopus japonicus
GHCK	Paris polyphylla var. yunnanensis
GHCL	Eupentacta fraudatrix
GHCM	Gasterosteus aculeatus
GHCN	Gammarus wautieri
GHCO	Gammarus pulex
GHCP	Gammarus pulex
GHCQ	Gammarus pulex
GHCR	Gammarus wautieri
GHCS	Gammarus pulex
GHCT	Echinogammarus berilloni
